subdet,layer,waferu,waferv,tc_eta,tc_phi
1,19,-6,-8,1.7917807,-1.2802536
1,19,-6,-7,1.8838143,-1.182393
1,19,-6,-6,1.9675205,-1.0414915
1,19,-6,-5,2.0398004,-0.8911104
1,19,-6,-4,2.0874124,-0.70632595
1,19,-6,-3,2.108678,-0.5313809
1,19,-6,-2,2.0855615,-0.3366087
1,19,-6,-1,2.0332565,-0.15252024
1,19,-6,0,1.9713033,0.004187844
1,19,-6,1,1.8766296,0.13790299
1,19,-6,2,1.775359,0.23169178
1,19,-6,3,1.6984997,0.33535057
1,19,-6,4,1.5996538,0.40621734
1,19,-5,-10,1.628694,-1.5548091
1,19,-5,-9,1.7081792,-1.5052587
1,19,-5,-8,1.8059337,-1.4339042
1,19,-5,-7,1.9206685,-1.32631
1,19,-5,-6,2.0386584,-1.2003882
1,19,-5,-5,2.1407213,-1.0484811
1,19,-5,-4,2.2268493,-0.84972525
1,19,-5,-3,2.2798464,-0.6390661
1,19,-5,-2,2.27231,-0.40710738
1,19,-5,-1,2.22252,-0.1878914
1,19,-5,0,2.1358066,0.000560465
1,19,-5,1,2.0441015,0.15746392
1,19,-5,2,1.93158,0.2920027
1,19,-5,3,1.808159,0.3837778
1,19,-5,4,1.7154003,0.4588336
1,19,-5,5,1.6098646,0.5093317
1,19,-4,-10,1.61526,-1.6950423
1,19,-4,-9,1.7134646,-1.6371353
1,19,-4,-8,1.8247406,-1.575651
1,19,-4,-7,1.9522563,-1.4865944
1,19,-4,-6,2.0805418,-1.3785964
1,19,-4,-5,2.2222893,-1.2425133
1,19,-4,-4,2.3627949,-1.0554839
1,19,-4,-3,2.4603124,-0.8051532
1,19,-4,-2,2.506719,-0.5233106
1,19,-4,-1,2.4657576,-0.24268563
1,19,-4,0,2.3650448,0.000205964
1,19,-4,1,2.2284226,0.18604714
1,19,-4,2,2.0825775,0.32943317
1,19,-4,3,1.9679962,0.43531874
1,19,-4,4,1.8241899,0.51508003
1,19,-4,5,1.7166195,0.5886472
1,19,-4,6,1.6110941,0.63200366
1,19,-3,-10,1.6060922,-1.8100936
1,19,-3,-9,1.694272,-1.7703387
1,19,-3,-8,1.8270723,-1.7051752
1,19,-3,-7,1.9545448,-1.6540047
1,19,-3,-6,2.1035762,-1.5754181
1,19,-3,-5,2.281114,-1.4542012
1,19,-3,-4,2.477142,-1.2874622
1,19,-3,-3,2.645035,-1.0446811
1,19,-3,-2,2.7709713,-0.71420586
1,19,-3,-1,2.7704732,-0.33026817
1,19,-3,0,2.6489203,-0.004724162
1,19,-3,1,2.463636,0.24096707
1,19,-3,2,2.2753491,0.41087297
1,19,-3,3,2.102401,0.52588224
1,19,-3,4,1.9474148,0.610992
1,19,-3,5,1.8137772,0.6739395
1,19,-3,6,1.6825831,0.7130923
1,19,-3,7,1.5810739,0.77035064
1,19,-2,-10,1.5564551,-1.9045866
1,19,-2,-9,1.6731988,-1.8641042
1,19,-2,-8,1.7961904,-1.8496926
1,19,-2,-7,1.9260756,-1.8117411
1,19,-2,-6,2.0902967,-1.7621171
1,19,-2,-5,2.2848408,-1.683858
1,19,-2,-4,2.510488,-1.5702977
1,19,-2,-3,2.7698913,-1.378872
1,19,-2,-2,3.0178914,-1.047173
1,19,-2,-1,3.0797212,-0.52219445
1,19,-2,0,3.0204573,-0.001274775
1,19,-2,1,2.7689924,0.33585232
1,19,-2,2,2.5083663,0.52271545
1,19,-2,3,2.2835033,0.6394826
1,19,-2,4,2.0886662,0.7258087
1,19,-2,5,1.9212002,0.76757705
1,19,-2,6,1.7832897,0.8026036
1,19,-2,7,1.6440665,0.8470179
1,19,-2,8,1.5774033,0.850886
1,19,-1,-9,1.6473271,-1.9779713
1,19,-1,-8,1.734012,-1.9845041
1,19,-1,-7,1.8832676,-1.9717902
1,19,-1,-6,2.0389934,-1.9314266
1,19,-1,-5,2.2291996,-1.9065716
1,19,-1,-4,2.4697747,-1.85126
1,19,-1,-3,2.7701364,-1.7584623
1,19,-1,-2,3.0879729,-1.56883
1,19,-1,1,3.087821,0.52589184
1,19,-1,2,2.7671092,0.71229386
1,19,-1,3,2.4725084,0.8110067
1,19,-1,4,2.2256427,0.8584375
1,19,-1,5,2.0403998,0.8985543
1,19,-1,6,1.8844135,0.9038268
1,19,-1,7,1.7488939,0.9092382
1,19,-1,8,1.6364696,0.9458795
1,19,0,-9,1.5810469,-2.0974367
1,19,0,-8,1.704532,-2.10464
1,19,0,-7,1.8194077,-2.09328
1,19,0,-6,1.9545532,-2.1011357
1,19,0,-5,2.139744,-2.0976226
1,19,0,-4,2.3639827,-2.090757
1,19,0,-3,2.6421695,-2.0884614
1,19,0,-2,3.0175152,-2.0958648
1,19,0,2,3.0202281,1.0446529
1,19,0,3,2.6472256,1.0491695
1,19,0,4,2.367713,1.0444236
1,19,0,5,2.1380496,1.0454273
1,19,0,6,1.9759362,1.054519
1,19,0,7,1.8119903,1.0492221
1,19,0,8,1.6967548,1.0337226
1,19,0,9,1.5896468,1.0530251
1,19,1,-8,1.6131939,-2.196081
1,19,1,-7,1.7444925,-2.2074678
1,19,1,-6,1.8805058,-2.2216191
1,19,1,-5,2.0394506,-2.2473855
1,19,1,-4,2.2192237,-2.2860525
1,19,1,-3,2.4633856,-2.3391151
1,19,1,-2,2.7746005,-2.4309201
1,19,1,-1,3.079531,-2.616999
1,19,1,2,3.0789983,1.5693117
1,19,1,3,2.769551,1.3834689
1,19,1,4,2.462343,1.2911713
1,19,1,5,2.224009,1.238011
1,19,1,6,2.041624,1.2035407
1,19,1,7,1.8797997,1.1800702
1,19,1,8,1.7516422,1.1658953
1,19,1,9,1.6237267,1.1472545
1,19,2,-8,1.5515385,-2.2902365
1,19,2,-7,1.6612974,-2.3062398
1,19,2,-6,1.7876538,-2.3318837
1,19,2,-5,1.9295584,-2.3808947
1,19,2,-4,2.0883799,-2.4332938
1,19,2,-3,2.2806904,-2.508041
1,19,2,-2,2.5109272,-2.6163797
1,19,2,-1,2.7712977,-2.8122993
1,19,2,0,3.0195956,0.022148736
1,19,2,1,3.0871594,2.621659
1,19,2,2,3.019233,2.0937214
1,19,2,3,2.767994,1.7649397
1,19,2,4,2.5028472,1.5709258
1,19,2,5,2.2759438,1.4546084
1,19,2,6,2.088383,1.379452
1,19,2,7,1.9265296,1.3254423
1,19,2,8,1.7797221,1.2861626
1,19,2,9,1.6662647,1.2629864
1,19,2,10,1.555525,1.2397796
1,19,3,-7,1.592662,-2.3954167
1,19,3,-6,1.7007853,-2.4205992
1,19,3,-5,1.8114893,-2.4739807
1,19,3,-4,1.952479,-2.547321
1,19,3,-3,2.1032717,-2.616914
1,19,3,-2,2.2796016,-2.7310536
1,19,3,-1,2.4635017,-2.9003894
1,19,3,0,2.648425,-0.026406335
1,19,3,1,2.772798,2.8062708
1,19,3,2,2.771295,2.4245663
1,19,3,3,2.651583,2.093459
1,19,3,4,2.4736855,1.8515532
1,19,3,5,2.2737215,1.6845429
1,19,3,6,2.1000562,1.5761493
1,19,3,7,1.9462906,1.4854697
1,19,3,8,1.8148813,1.4254608
1,19,3,9,1.6954614,1.3884466
1,19,3,10,1.5969695,1.3425672
1,19,4,-6,1.6065145,-2.5152285
1,19,4,-5,1.7164539,-2.5440056
1,19,4,-4,1.8289008,-2.6121292
1,19,4,-3,1.9564209,-2.702097
1,19,4,-2,2.0799468,-2.8094509
1,19,4,-1,2.2348385,-2.94774
1,19,4,0,2.3629498,-0.04784667
1,19,4,1,2.4562068,2.901114
1,19,4,2,2.5059679,2.6224167
1,19,4,3,2.4602041,2.3385305
1,19,4,4,2.3565595,2.0959632
1,19,4,5,2.2410083,1.913265
1,19,4,6,2.083017,1.7667987
1,19,4,7,1.9425497,1.6433878
1,19,4,8,1.8275597,1.5646098
1,19,4,9,1.7088172,1.5035028
1,19,4,10,1.6057241,1.4512324
1,19,5,-5,1.6124884,-2.6203673
1,19,5,-4,1.7084436,-2.6909978
1,19,5,-3,1.8202546,-2.7653456
1,19,5,-2,1.9296274,-2.8596916
1,19,5,-1,2.0394762,-2.9919372
1,19,5,0,2.13914,-0.78298604
1,19,5,1,2.2273088,2.9464211
1,19,5,2,2.2695527,2.736898
1,19,5,3,2.2719226,2.506911
1,19,5,4,2.2315202,2.2765512
1,19,5,5,2.149493,2.0940156
1,19,5,6,2.0304375,1.9358003
1,19,5,7,1.9241662,1.812976
1,19,5,8,1.8159442,1.7185755
1,19,5,9,1.719634,1.6411202
1,19,5,10,1.6145568,1.5696771
1,19,6,-4,1.6010661,-2.7287385
1,19,6,-3,1.7100255,-2.811304
1,19,6,-2,1.7868079,-2.8905458
1,19,6,-1,1.8812099,-3.0150836
1,19,6,0,1.9594762,0.099536166
1,19,6,1,2.0381045,2.9928305
1,19,6,2,2.082297,2.8089151
1,19,6,3,2.1010294,2.620822
1,19,6,4,2.0873048,2.4344902
1,19,6,5,2.03441,2.2492557
1,19,6,6,1.9594399,2.1106055
1,19,6,7,1.8833348,1.9505984
1,19,6,8,1.7834146,1.8481041
1,19,6,9,1.7086586,1.7513033
1,19,6,10,1.6142906,1.7018096
1,19,7,-3,1.5875323,-2.8356404
1,19,7,-2,1.6769973,-2.9222252
1,19,7,-1,1.7467018,-3.0261238
1,19,7,0,1.8069462,-0.55951893
1,19,7,1,1.8720689,3.0076444
1,19,7,2,1.9297534,2.8567188
1,19,7,3,1.9456817,2.6999228
1,19,7,4,1.9414316,2.5267243
1,19,7,5,1.9270287,2.3757489
1,19,7,6,1.879089,2.2296815
1,19,7,7,1.814808,2.102214
1,19,7,8,1.7486597,1.9806919
1,19,7,9,1.679876,1.8713087
1,19,7,10,1.5724565,1.8051095
1,19,8,-2,1.5623715,-2.951388
1,19,8,-1,1.6422412,-3.033648
1,19,8,0,1.6864933,0.77896005
1,19,8,1,1.7503167,3.030303
1,19,8,2,1.7854857,2.903212
1,19,8,3,1.8190862,2.755489
1,19,8,4,1.826631,2.616177
1,19,8,5,1.8166568,2.4768999
1,19,8,6,1.7989384,2.3469112
1,19,8,7,1.7491153,2.2213144
1,19,8,8,1.6762708,2.0963326
1,19,8,9,1.629028,1.9964619
1,19,8,10,1.5454359,1.8942398
1,19,9,0,1.5928929,1.0330912
1,19,9,1,1.6308131,3.0454185
1,19,9,2,1.660209,2.9310262
1,19,9,3,1.6967429,2.815986
1,19,9,4,1.7218993,2.6801453
1,19,9,5,1.7036341,2.542451
1,19,9,6,1.7114444,2.4424837
1,19,9,7,1.6708336,2.2983518
1,19,9,8,1.6113786,2.1888914
1,19,9,9,1.5781217,2.094264
1,19,10,2,1.5534804,2.9406893
1,19,10,3,1.5874318,2.8648582
1,19,10,4,1.6015277,2.752281
1,19,10,5,1.6321964,2.6137948
1,19,10,6,1.5998315,2.5099332
1,19,10,7,1.6099528,2.390296
1,19,10,8,1.53858,2.2859178
1,21,-10,-8,1.5940839,-0.8669192
1,21,-10,-7,1.5960191,-0.7444773
1,21,-10,-6,1.6182107,-0.6393506
1,21,-10,-5,1.6131152,-0.5163747
1,21,-10,-4,1.604343,-0.40746802
1,21,-10,-3,1.6045206,-0.29247206
1,21,-10,-2,1.5594294,-0.21336648
1,21,-10,-1,1.52819,-0.105178505
1,21,-9,-10,1.549218,-1.1511033
1,21,-9,-9,1.5795946,-1.038188
1,21,-9,-8,1.6380266,-0.93566114
1,21,-9,-7,1.6808743,-0.82925254
1,21,-9,-6,1.705756,-0.7229294
1,21,-9,-5,1.7135693,-0.5923521
1,21,-9,-4,1.7303228,-0.45508742
1,21,-9,-3,1.7182399,-0.32228622
1,21,-9,-2,1.6746981,-0.21405327
1,21,-9,-1,1.642384,-0.108345285
1,21,-9,0,1.5790895,0.002843557
1,21,-8,-10,1.5770818,-1.250971
1,21,-8,-9,1.6270245,-1.1513381
1,21,-8,-8,1.6845742,-1.0660691
1,21,-8,-7,1.7559804,-0.9357176
1,21,-8,-6,1.7922555,-0.81276196
1,21,-8,-5,1.8227844,-0.6530955
1,21,-8,-4,1.8220246,-0.5211874
1,21,-8,-3,1.8142765,-0.3755876
1,21,-8,-2,1.8019857,-0.2576432
1,21,-8,-1,1.736737,-0.12047944
1,21,-8,0,1.7162551,-0.005013001
1,21,-8,1,1.6306368,0.09720528
1,21,-8,2,1.5846788,0.19384056
1,21,-7,-10,1.5981628,-1.3641336
1,21,-7,-9,1.676651,-1.2616273
1,21,-7,-8,1.7379421,-1.1783139
1,21,-7,-7,1.8284979,-1.0426676
1,21,-7,-6,1.8907132,-0.921599
1,21,-7,-5,1.92506,-0.77064735
1,21,-7,-4,1.9529476,-0.6102542
1,21,-7,-3,1.9671606,-0.4467968
1,21,-7,-2,1.9406506,-0.27723584
1,21,-7,-1,1.8959746,-0.124694034
1,21,-7,0,1.8251619,-0.006025661
1,21,-7,1,1.7295135,0.09729783
1,21,-7,2,1.687287,0.22616
1,21,-7,3,1.59446,0.30136153
1,21,-6,-10,1.6336217,-1.4617792
1,21,-6,-9,1.70307,-1.3781482
1,21,-6,-8,1.8030806,-1.2871627
1,21,-6,-7,1.890964,-1.1792669
1,21,-6,-6,1.9711269,-1.0403609
1,21,-6,-5,2.0531235,-0.8993693
1,21,-6,-4,2.0918725,-0.70550764
1,21,-6,-3,2.112867,-0.5279655
1,21,-6,-2,2.0945406,-0.32954875
1,21,-6,-1,2.0450363,-0.15299323
1,21,-6,0,1.9726336,0.015315019
1,21,-6,1,1.8825511,0.124196514
1,21,-6,2,1.7883149,0.23599796
1,21,-6,3,1.7003074,0.33132124
1,21,-6,4,1.6173587,0.41650736
1,21,-5,-10,1.6445293,-1.566813
1,21,-5,-9,1.7147721,-1.5112088
1,21,-5,-8,1.814604,-1.4323572
1,21,-5,-7,1.9321223,-1.3298597
1,21,-5,-6,2.0509286,-1.2033406
1,21,-5,-5,2.1461701,-1.0431014
1,21,-5,-4,2.2418985,-0.8627033
1,21,-5,-3,2.2966723,-0.6342711
1,21,-5,-2,2.2844763,-0.40446797
1,21,-5,-1,2.2376392,-0.18858187
1,21,-5,0,2.146591,-0.002660832
1,21,-5,1,2.0541024,0.1543868
1,21,-5,2,1.9388015,0.28693596
1,21,-5,3,1.8178574,0.38013712
1,21,-5,4,1.7221591,0.455745
1,21,-5,5,1.616838,0.49299982
1,21,-4,-10,1.6174191,-1.6834748
1,21,-4,-9,1.7239754,-1.6345681
1,21,-4,-8,1.8449316,-1.5876793
1,21,-4,-7,1.9539679,-1.5022117
1,21,-4,-6,2.0960717,-1.3663464
1,21,-4,-5,2.2346003,-1.2418821
1,21,-4,-4,2.3729582,-1.0483316
1,21,-4,-3,2.4679499,-0.80483407
1,21,-4,-2,2.5143325,-0.52104145
1,21,-4,-1,2.4744895,-0.24593772
1,21,-4,0,2.3706093,0.00806328
1,21,-4,1,2.23504,0.18968387
1,21,-4,2,2.0919113,0.3294099
1,21,-4,3,1.9605342,0.42729363
1,21,-4,4,1.8332443,0.50825
1,21,-4,5,1.7138953,0.5871163
1,21,-4,6,1.6120387,0.6335099
1,21,-3,-10,1.6024925,-1.8074343
1,21,-3,-9,1.7019794,-1.7476517
1,21,-3,-8,1.8218863,-1.7157377
1,21,-3,-7,1.9644103,-1.6588502
1,21,-3,-6,2.1032388,-1.5793417
1,21,-3,-5,2.2893205,-1.4542053
1,21,-3,-4,2.4847674,-1.2829324
1,21,-3,-3,2.6526744,-1.0470998
1,21,-3,-2,2.782023,-0.7145741
1,21,-3,-1,2.7848797,-0.32909888
1,21,-3,0,2.6600761,-0.003204941
1,21,-3,1,2.46602,0.2415488
1,21,-3,2,2.2860289,0.41581228
1,21,-3,3,2.104709,0.52117
1,21,-3,4,1.9684799,0.6084174
1,21,-3,5,1.8231103,0.6640001
1,21,-3,6,1.6961682,0.7113317
1,21,-3,7,1.60092,0.7591436
1,21,-2,-10,1.5655661,-1.9028571
1,21,-2,-9,1.6798577,-1.8553907
1,21,-2,-8,1.8179373,-1.8649724
1,21,-2,-7,1.934403,-1.8162997
1,21,-2,-6,2.1005569,-1.765647
1,21,-2,-5,2.2965338,-1.6833138
1,21,-2,-4,2.5101647,-1.5773822
1,21,-2,-3,2.7810395,-1.381824
1,21,-2,-2,3.029211,-1.0477723
1,21,-2,-1,3.0888863,-0.52199787
1,21,-2,0,3.0301251,-0.001230279
1,21,-2,1,2.782976,0.332175
1,21,-2,2,2.5158615,0.52281225
1,21,-2,3,2.2855566,0.6413047
1,21,-2,4,2.0961587,0.71328247
1,21,-2,5,1.9348445,0.77116877
1,21,-2,6,1.7981014,0.8048116
1,21,-2,7,1.6699524,0.83038867
1,21,-2,8,1.5861473,0.8457129
1,21,-1,-9,1.6434318,-1.9762812
1,21,-1,-8,1.7554132,-1.9813693
1,21,-1,-7,1.8887466,-1.9590423
1,21,-1,-6,2.0537212,-1.9385486
1,21,-1,-5,2.2446404,-1.9086552
1,21,-1,-4,2.4757414,-1.8490955
1,21,-1,-3,2.782103,-1.7610518
1,21,-1,-2,3.0974987,-1.5692402
1,21,-1,1,3.0969272,0.5242324
1,21,-1,2,2.7774627,0.7132558
1,21,-1,3,2.4765542,0.80952233
1,21,-1,4,2.2320807,0.8540148
1,21,-1,5,2.0422497,0.89597064
1,21,-1,6,1.8935664,0.91980577
1,21,-1,7,1.7594181,0.9326911
1,21,-1,8,1.6386591,0.93966645
1,21,-1,9,1.5423429,0.9606491
1,21,0,-9,1.5987587,-2.08715
1,21,0,-8,1.7090684,-2.0976338
1,21,0,-7,1.8146468,-2.0911183
1,21,0,-6,1.9727253,-2.0880063
1,21,0,-5,2.154601,-2.0888703
1,21,0,-4,2.3777766,-2.091424
1,21,0,-3,2.6501298,-2.0921974
1,21,0,-2,3.0246897,-2.0944467
1,21,0,2,3.0300093,1.0508736
1,21,0,3,2.65857,1.0436546
1,21,0,4,2.3695903,1.041427
1,21,0,5,2.1508408,1.0406847
1,21,0,6,1.9717274,1.0539049
1,21,0,7,1.8177018,1.0544287
1,21,0,8,1.7000934,1.0405034
1,21,0,9,1.5916874,1.0484551
1,21,1,-9,1.545133,-2.1625488
1,21,1,-8,1.6321771,-2.1964023
1,21,1,-7,1.7583418,-2.2019546
1,21,1,-6,1.8798834,-2.2228012
1,21,1,-5,2.0537047,-2.2512543
1,21,1,-4,2.2367284,-2.2803638
1,21,1,-3,2.4763122,-2.341627
1,21,1,-2,2.782284,-2.4262948
1,21,1,-1,3.0868528,-2.6201122
1,21,1,2,3.087498,1.5691483
1,21,1,3,2.7776365,1.3790256
1,21,1,4,2.4721549,1.2879977
1,21,1,5,2.229259,1.2416459
1,21,1,6,2.0521054,1.2076534
1,21,1,7,1.8787807,1.179356
1,21,1,8,1.7616333,1.1644436
1,21,1,9,1.6187487,1.137159
1,21,2,-8,1.5641934,-2.2829506
1,21,2,-7,1.669872,-2.2931318
1,21,2,-6,1.7882725,-2.331471
1,21,2,-5,1.9462523,-2.355425
1,21,2,-4,2.092366,-2.4355907
1,21,2,-3,2.2926521,-2.5065243
1,21,2,-2,2.5217383,-2.618442
1,21,2,-1,2.7832267,-2.8092375
1,21,2,0,3.02937,0.045919184
1,21,2,1,3.0973067,2.6207886
1,21,2,2,3.0310354,2.094692
1,21,2,3,2.7830045,1.7618206
1,21,2,4,2.5159075,1.5683031
1,21,2,5,2.2869537,1.456111
1,21,2,6,2.098725,1.3794035
1,21,2,7,1.9326621,1.3411785
1,21,2,8,1.7747917,1.2959558
1,21,2,9,1.6643202,1.240922
1,21,2,10,1.5791034,1.2324978
1,21,3,-7,1.5984074,-2.3910437
1,21,3,-6,1.7058824,-2.4249299
1,21,3,-5,1.8328695,-2.4754734
1,21,3,-4,1.9640954,-2.5494616
1,21,3,-3,2.1041903,-2.6216183
1,21,3,-2,2.2914934,-2.7267501
1,21,3,-1,2.4726565,-2.900007
1,21,3,0,2.6523387,0.037250027
1,21,3,1,2.7854776,2.809252
1,21,3,2,2.7833095,2.4239087
1,21,3,3,2.6585245,2.0904942
1,21,3,4,2.4819272,1.854558
1,21,3,5,2.2883801,1.6802863
1,21,3,6,2.1076255,1.5676162
1,21,3,7,1.9649386,1.4895229
1,21,3,8,1.8186804,1.4202291
1,21,3,9,1.7167103,1.3800983
1,21,3,10,1.6109188,1.3583953
1,21,4,-6,1.6161637,-2.4823334
1,21,4,-5,1.7209532,-2.5505593
1,21,4,-4,1.8373339,-2.6070368
1,21,4,-3,1.9630558,-2.6994228
1,21,4,-2,2.0953977,-2.8032813
1,21,4,-1,2.242906,-2.953116
1,21,4,0,2.366105,0.3937557
1,21,4,1,2.4741638,2.8979547
1,21,4,2,2.5141022,2.6211703
1,21,4,3,2.47405,2.3462856
1,21,4,4,2.3775032,2.0949235
1,21,4,5,2.2402976,1.9114273
1,21,4,6,2.087774,1.7671504
1,21,4,7,1.949641,1.6564277
1,21,4,8,1.8358258,1.5654423
1,21,4,9,1.7140143,1.508813
1,21,4,10,1.6313864,1.4598825
1,21,5,-5,1.6268365,-2.6069403
1,21,5,-4,1.7149788,-2.7002542
1,21,5,-3,1.8223252,-2.7641983
1,21,5,-2,1.9280854,-2.860632
1,21,5,-1,2.04492,-2.982092
1,21,5,0,2.1450016,-0.35306314
1,21,5,1,2.2429726,2.94837
1,21,5,2,2.2798226,2.7422056
1,21,5,3,2.2805457,2.5122993
1,21,5,4,2.2417092,2.2857459
1,21,5,5,2.1563332,2.0893073
1,21,5,6,2.0382822,1.9421016
1,21,5,7,1.9358356,1.8142059
1,21,5,8,1.8178278,1.7013993
1,21,5,9,1.7166111,1.642727
1,21,5,10,1.6336989,1.5818648
1,21,6,-4,1.6156082,-2.734449
1,21,6,-3,1.7266835,-2.8152437
1,21,6,-2,1.7899803,-2.924153
1,21,6,-1,1.8991027,-3.0065362
1,21,6,0,1.9676694,0.15792802
1,21,6,1,2.043767,2.990044
1,21,6,2,2.0938952,2.8006828
1,21,6,3,2.1133082,2.6215155
1,21,6,4,2.096057,2.4342384
1,21,6,5,2.0396106,2.2543738
1,21,6,6,1.9778686,2.101918
1,21,6,7,1.8940706,1.9611677
1,21,6,8,1.7875751,1.8512533
1,21,6,9,1.7079319,1.7426435
1,21,6,10,1.619525,1.689422
1,21,7,-3,1.579872,-2.8495715
1,21,7,-2,1.689207,-2.923509
1,21,7,-1,1.7609147,-3.0277524
1,21,7,0,1.8195093,0.14656821
1,21,7,1,1.8887098,3.0113416
1,21,7,2,1.93899,2.8575447
1,21,7,3,1.9566879,2.7024622
1,21,7,4,1.9539049,2.5412188
1,21,7,5,1.9272232,2.3766732
1,21,7,6,1.8947464,2.2225924
1,21,7,7,1.8292048,2.0941868
1,21,7,8,1.7467371,1.986841
1,21,7,9,1.6904502,1.875548
1,21,7,10,1.582181,1.8099904
1,21,8,-2,1.5850143,-2.949171
1,21,8,-1,1.6484817,-3.0238085
1,21,8,0,1.7044613,0.5507564
1,21,8,1,1.7544111,3.0205417
1,21,8,2,1.8037438,2.9029202
1,21,8,3,1.8305618,2.7587564
1,21,8,4,1.838095,2.6013699
1,21,8,5,1.8281235,2.4709644
1,21,8,6,1.7993089,2.3360612
1,21,8,7,1.7554114,2.2173622
1,21,8,8,1.6891075,2.0931504
1,21,8,9,1.6446226,1.9838759
1,21,8,10,1.5516356,1.906383
1,21,9,0,1.5953963,-0.3461875
1,21,9,1,1.6302745,3.048949
1,21,9,2,1.6711676,2.926774
1,21,9,3,1.7024002,2.8080926
1,21,9,4,1.7329571,2.6808605
1,21,9,5,1.7248989,2.5566397
1,21,9,6,1.7324172,2.4340606
1,21,9,7,1.6843097,2.3144805
1,21,9,8,1.6227361,2.1917675
1,21,9,9,1.5927154,2.104788
1,21,9,10,1.5434589,2.0077844
1,21,10,1,1.5316273,3.0448217
1,21,10,2,1.5677767,2.9481714
1,21,10,3,1.597308,2.8434513
1,21,10,4,1.6119286,2.7395728
1,21,10,5,1.6289561,2.626208
1,21,10,6,1.6263994,2.4969552
1,21,10,7,1.6058747,2.3935573
1,21,10,8,1.5703472,2.2795708
1,23,-10,-8,1.5950513,-0.86388683
1,23,-10,-7,1.6121832,-0.75080794
1,23,-10,-6,1.622604,-0.6257515
1,23,-10,-5,1.6165943,-0.5289168
1,23,-10,-4,1.6235324,-0.41757646
1,23,-10,-3,1.6231284,-0.2923524
1,23,-10,-2,1.5855471,-0.20985664
1,23,-10,-1,1.5439835,-0.13459967
1,23,-9,-10,1.5376807,-1.175101
1,23,-9,-9,1.5757931,-1.0265656
1,23,-9,-8,1.6331669,-0.9356642
1,23,-9,-7,1.671342,-0.8321179
1,23,-9,-6,1.7131852,-0.71157897
1,23,-9,-5,1.7106477,-0.57822645
1,23,-9,-4,1.7362325,-0.46329716
1,23,-9,-3,1.7160463,-0.342335
1,23,-9,-2,1.6740009,-0.20615138
1,23,-9,-1,1.6513379,-0.095080055
1,23,-9,0,1.5913935,0.021356463
1,23,-8,-10,1.5734717,-1.2418202
1,23,-8,-9,1.6480827,-1.1324049
1,23,-8,-8,1.6937158,-1.0523925
1,23,-8,-7,1.7601036,-0.92507994
1,23,-8,-6,1.8135046,-0.8048742
1,23,-8,-5,1.8380225,-0.6615017
1,23,-8,-4,1.8307159,-0.5182719
1,23,-8,-3,1.8316225,-0.37799272
1,23,-8,-2,1.7942865,-0.24662825
1,23,-8,-1,1.7523043,-0.12471325
1,23,-8,0,1.7130904,-0.004778672
1,23,-8,1,1.6442614,0.10111941
1,23,-8,2,1.5852545,0.13612218
1,23,-7,-10,1.6004357,-1.343854
1,23,-7,-9,1.6797746,-1.250652
1,23,-7,-8,1.7481203,-1.1638877
1,23,-7,-7,1.8355249,-1.0414419
1,23,-7,-6,1.8996625,-0.9168797
1,23,-7,-5,1.9396722,-0.7522214
1,23,-7,-4,1.9663101,-0.61429954
1,23,-7,-3,1.9684367,-0.4479242
1,23,-7,-2,1.9434135,-0.26320326
1,23,-7,-1,1.8954544,-0.12616865
1,23,-7,0,1.8334659,-0.002466242
1,23,-7,1,1.7565485,0.10988593
1,23,-7,2,1.7057911,0.21259868
1,23,-7,3,1.6057988,0.30224952
1,23,-6,-10,1.6306573,-1.4665476
1,23,-6,-9,1.7220223,-1.362791
1,23,-6,-8,1.8021286,-1.2927039
1,23,-6,-7,1.8898326,-1.171935
1,23,-6,-6,1.9782559,-1.0443329
1,23,-6,-5,2.0538166,-0.8890224
1,23,-6,-4,2.0991936,-0.7092415
1,23,-6,-3,2.1174982,-0.5272641
1,23,-6,-2,2.1043203,-0.33151847
1,23,-6,-1,2.0585124,-0.14257847
1,23,-6,0,1.9901786,0.011488717
1,23,-6,1,1.897052,0.12601364
1,23,-6,2,1.8065532,0.24177489
1,23,-6,3,1.7078027,0.3360467
1,23,-6,4,1.6322798,0.4028005
1,23,-5,-10,1.6478217,-1.5718025
1,23,-5,-9,1.7220869,-1.4995607
1,23,-5,-8,1.832627,-1.4270428
1,23,-5,-7,1.941881,-1.3271825
1,23,-5,-6,2.0557976,-1.2039356
1,23,-5,-5,2.1537929,-1.0515051
1,23,-5,-4,2.2468498,-0.85478926
1,23,-5,-3,2.2936575,-0.63294005
1,23,-5,-2,2.2926028,-0.40732762
1,23,-5,-1,2.2434206,-0.19314322
1,23,-5,0,2.1553931,-0.005724726
1,23,-5,1,2.0576856,0.16168185
1,23,-5,2,1.9465269,0.28331643
1,23,-5,3,1.8218338,0.37481922
1,23,-5,4,1.714509,0.457887
1,23,-5,5,1.6551518,0.5153584
1,23,-4,-10,1.6135713,-1.696262
1,23,-4,-9,1.7230835,-1.6292081
1,23,-4,-8,1.8489779,-1.5704645
1,23,-4,-7,1.9753041,-1.4845319
1,23,-4,-6,2.1039188,-1.3761861
1,23,-4,-5,2.2370121,-1.249197
1,23,-4,-4,2.3793929,-1.047636
1,23,-4,-3,2.482213,-0.8051617
1,23,-4,-2,2.5315912,-0.5204822
1,23,-4,-1,2.4868178,-0.24270412
